Cycle: 15  AE.A244  1.562_X	Cycle: 15  AE.A244  1.562_Y	Cycle: 16  AE.A244  3.125_X	Cycle: 16  AE.A244  3.125_Y	Cycle: 17  AE.A244  6.25 _X	Cycle: 17  AE.A244  6.25 _Y	Cycle: 18  AE.A244  12.5 _X	Cycle: 18  AE.A244  12.5 _Y	Cycle: 19  AE.A244  25 µg_X	Cycle: 19  AE.A244  25 µg_Y	Cycle: 20  AE.A244  50 µg_X	Cycle: 20  AE.A244  50 µg_Y	Cycle: 21  AE.A244  100 µ_X	Cycle: 21  AE.A244  100 µ_Y	Cycle: 22  AE.A244  200 µ_X	Cycle: 22  AE.A244  200 µ_Y
-46.56	-0.0672302	-46.46	-0.113312	-46.46	-0.151428	-46.46	-0.0797424	-46.56	-0.0358276	-46.56	-0.24884	-46.46	-0.172363	-46.46	-0.16095
-46.46	-0.0695496	-46.36	-0.101227	-46.36	-0.151062	-46.36	-0.0824891	-46.46	-0.0479126	-46.46	-0.249206	-46.36	-0.157532	-46.36	-0.160584
-46.36	-0.0722961	-46.26	-0.0949402	-46.26	-0.131897	-46.26	-0.0680237	-46.36	-0.0506592	-46.36	-0.232056	-46.26	-0.141113	-46.26	-0.141418
-46.26	-0.0578312	-46.16	-0.0973206	-46.16	-0.134644	-46.16	-0.0707703	-46.26	-0.0408936	-46.26	-0.212891	-46.16	-0.14386	-46.16	-0.144165
-46.16	-0.0555115	-46.06	-0.110991	-46.06	-0.136229	-46.06	-0.0723562	-46.16	-0.0408936	-46.16	-0.215637	-46.06	-0.150512	-46.06	-0.155517
-46.06	-0.0691833	-45.96	-0.0965271	-45.96	-0.13855	-45.96	-0.0649109	-46.06	-0.0522461	-46.06	-0.22229	-45.96	-0.145813	-45.96	-0.157837
-45.96	-0.054718	-45.86	-0.0965271	-45.86	-0.13855	-45.86	-0.0582581	-45.96	-0.0479126	-45.96	-0.21759	-45.86	-0.150513	-45.86	-0.157837
-45.86	-0.0594177	-45.76	-0.0965271	-45.76	-0.141663	-45.76	-0.0727234	-45.86	-0.0475464	-45.86	-0.205872	-45.76	-0.167297	-45.76	-0.167603
-45.76	-0.0793145	-45.66	-0.0965271	-45.66	-0.129944	-45.66	-0.0610046	-45.76	-0.0674438	-45.76	-0.220336	-45.66	-0.162598	-45.66	-0.153137
-45.66	-0.0722961	-45.56	-0.111358	-45.56	-0.129577	-45.56	-0.062957	-45.66	-0.0576782	-45.66	-0.212891	-45.56	-0.162597	-45.56	-0.148071
-45.56	-0.0742493	-45.46	-0.10318	-45.46	-0.133484	-45.46	-0.0578918	-45.56	-0.0670776	-45.56	-0.212891	-45.46	-0.152466	-45.46	-0.130493
-45.46	-0.0644836	-45.36	-0.108245	-45.36	-0.128784	-45.36	-0.0746757	-45.46	-0.0643311	-45.46	-0.192994	-45.36	-0.152466	-45.36	-0.116821
-45.36	-0.078949	-45.26	-0.101593	-45.26	-0.124084	-45.26	-0.0649109	-45.36	-0.0643311	-45.36	-0.192993	-45.26	-0.154785	-45.26	-0.116821
-45.26	-0.0715026	-45.16	-0.10318	-45.16	-0.117065	-45.16	-0.0715637	-45.26	-0.0526123	-45.26	-0.190247	-45.16	-0.144653	-45.16	-0.126587
-45.16	-0.0644836	-45.06	-0.0984802	-45.06	-0.122131	-45.06	-0.065277	-45.16	-0.0639648	-45.16	-0.180481	-45.06	-0.145019	-45.06	-0.121887
-45.06	-0.0742493	-44.96	-0.103546	-44.96	-0.110413	-44.96	-0.0629578	-45.06	-0.0646973	-45.06	-0.175781	-44.96	-0.124695	-44.96	-0.110168
-44.96	-0.0742493	-44.86	-0.0816971	-44.86	-0.10498	-44.86	-0.0598465	-44.96	-0.0674438	-44.96	-0.166808	-44.86	-0.109497	-44.86	-0.100038
-44.86	-0.0742493	-44.76	-0.0898743	-44.76	-0.120178	-44.76	-0.0582581	-44.86	-0.0475464	-44.86	-0.147278	-44.76	-0.104797	-44.76	-0.100037
-44.76	-0.0887139	-44.66	-0.0848083	-44.66	-0.115112	-44.66	-0.0582581	-44.76	-0.057312	-44.76	-0.151977	-44.66	-0.104797	-44.66	-0.0925903
-44.66	-0.0843811	-44.56	-0.0848094	-44.56	-0.115113	-44.56	-0.0461742	-44.66	-0.0498657	-44.66	-0.147644	-44.56	-0.0981456	-44.56	-0.0789195
-44.56	-0.0867615	-44.46	-0.0895081	-44.46	-0.121765	-44.46	-0.0547791	-44.56	-0.0459595	-44.56	-0.130493	-44.46	-0.114197	-44.46	-0.090271
-44.46	-0.100433	-44.36	-0.0965278	-44.36	-0.1073	-44.36	-0.0484931	-44.46	-0.0475464	-44.46	-0.144164	-44.36	-0.10675	-44.36	-0.0805061
-44.36	-0.0890808	-44.26	-0.0867615	-44.26	-0.110413	-44.26	-0.0531921	-44.36	-0.0475464	-44.36	-0.132813	-44.26	-0.10675	-44.26	-0.0875244
-44.26	-0.0840157	-44.16	-0.0965271	-44.16	-0.115112	-44.16	-0.0484924	-44.26	-0.0479126	-44.26	-0.130494	-44.16	-0.111816	-44.16	-0.0906372
-44.16	-0.0937805	-44.06	-0.09848	-44.06	-0.123718	-44.06	-0.0547788	-44.16	-0.0623779	-44.16	-0.147278	-44.06	-0.10675	-44.06	-0.103943
-44.06	-0.0906677	-43.96	-0.0984802	-43.96	-0.1073	-43.96	-0.0602112	-44.06	-0.0612183	-44.06	-0.158997	-43.96	-0.11145	-43.96	-0.0992432
-43.96	-0.0840149	-43.86	-0.103545	-43.86	-0.112366	-43.86	-0.0602104	-43.96	-0.0596313	-43.96	-0.139466	-43.86	-0.11377	-43.86	-0.0972893
-43.86	-0.1008	-43.76	-0.110992	-43.76	-0.105347	-43.76	-0.0676575	-43.86	-0.0596313	-43.86	-0.139465	-43.76	-0.116516	-43.76	-0.107056
-43.76	-0.0937798	-43.66	-0.106659	-43.66	-0.105347	-43.66	-0.063324	-43.76	-0.0670776	-43.76	-0.152343	-43.66	-0.104797	-43.66	-0.105469
-43.66	-0.0937805	-43.56	-0.114105	-43.56	-0.118225	-43.56	-0.0610042	-43.66	-0.069397	-43.66	-0.147278	-43.56	-0.114563	-43.56	-0.112915
-43.56	-0.0968933	-43.46	-0.115692	-43.46	-0.129578	-43.46	-0.0625916	-43.56	-0.0670776	-43.56	-0.150391	-43.46	-0.114563	-43.46	-0.109802
-43.46	-0.0984802	-43.36	-0.121125	-43.36	-0.119812	-43.36	-0.0582588	-43.46	-0.0838623	-43.46	-0.166442	-43.36	-0.104797	-43.36	-0.100037
-43.36	-0.0984802	-43.26	-0.125824	-43.26	-0.115479	-43.26	-0.0629578	-43.36	-0.0838623	-43.36	-0.163696	-43.26	-0.100098	-43.26	-0.102356
-43.26	-0.103912	-43.16	-0.132477	-43.16	-0.119812	-43.16	-0.0528259	-43.26	-0.0721436	-43.26	-0.159363	-43.16	-0.0899658	-43.16	-0.0922241
-43.16	-0.10318	-43.06	-0.116426	-43.06	-0.110414	-43.06	-0.0535598	-43.16	-0.0787964	-43.16	-0.15863	-43.06	-0.0852675	-43.06	-0.0761733
-43.06	-0.1008	-42.96	-0.118805	-42.96	-0.0983276	-42.96	-0.0414734	-43.06	-0.0627441	-43.06	-0.159363	-42.96	-0.0786133	-42.96	-0.0738525
-42.96	-0.0871277	-42.86	-0.122712	-42.86	-0.105347	-42.86	-0.0461736	-42.96	-0.0604248	-42.96	-0.145324	-42.86	-0.0802002	-42.86	-0.0656743
-42.86	-0.0934143	-42.76	-0.118011	-42.76	-0.0908813	-42.76	-0.0387268	-42.86	-0.0475464	-42.86	-0.137146	-42.76	-0.0657349	-42.76	-0.0664063
-42.76	-0.0812687	-42.66	-0.13089	-42.66	-0.0983276	-42.66	-0.0461731	-42.76	-0.0428467	-42.76	-0.137879	-42.66	-0.0657349	-42.66	-0.0640869
-42.66	-0.0754089	-42.56	-0.123871	-42.56	-0.0955811	-42.56	-0.0531921	-42.66	-0.0526123	-42.66	-0.140259	-42.56	-0.0688477	-42.56	-0.0492554
-42.56	-0.0848083	-42.46	-0.130524	-42.46	-0.106934	-42.46	-0.059845	-42.56	-0.0557251	-42.56	-0.137512	-42.46	-0.0751343	-42.46	-0.0629272
-42.46	-0.0836487	-42.36	-0.130524	-42.36	-0.1026	-42.36	-0.0531929	-42.46	-0.057312	-42.46	-0.147277	-42.36	-0.0657349	-42.36	-0.0496223
-42.36	-0.0793152	-42.26	-0.12619	-42.26	-0.1026	-42.26	-0.0602112	-42.36	-0.057312	-42.36	-0.142212	-42.26	-0.0641479	-42.26	-0.039856
-42.26	-0.0793156	-42.16	-0.123871	-42.16	-0.0983276	-42.16	-0.0563049	-42.26	-0.0596313	-42.26	-0.149231	-42.16	-0.0762939	-42.16	-0.0375366
-42.16	-0.0769958	-42.06	-0.123872	-42.06	-0.10376	-42.06	-0.04654	-42.16	-0.0557251	-42.16	-0.152344	-42.06	-0.0688484	-42.06	-0.030091
-42.06	-0.082428	-41.96	-0.114105	-41.96	-0.0963745	-41.96	-0.04422	-42.06	-0.0557251	-42.06	-0.152344	-41.96	-0.0665283	-41.96	-0.0180054
-41.96	-0.0750427	-41.86	-0.130522	-41.86	-0.112	-41.86	-0.0547777	-41.96	-0.0487061	-41.96	-0.14026	-41.86	-0.0755005	-41.86	-0.0269762
-41.86	-0.0742493	-41.76	-0.137543	-41.76	-0.110413	-41.76	-0.0602112	-41.86	-0.0620117	-41.86	-0.149231	-41.76	-0.0852661	-41.76	-0.0414429
-41.76	-0.0887139	-41.66	-0.137543	-41.66	-0.115112	-41.66	-0.0649109	-41.76	-0.0740967	-41.76	-0.158996	-41.66	-0.0755005	-41.66	-0.0339966
-41.66	-0.0957336	-41.56	-0.144196	-41.56	-0.115112	-41.56	-0.0629578	-41.66	-0.0643311	-41.66	-0.147278	-41.56	-0.0821534	-41.56	-0.0269776
-41.56	-0.0906677	-41.46	-0.132843	-41.46	-0.110046	-41.46	-0.0629578	-41.56	-0.0709839	-41.56	-0.153931	-41.46	-0.0708008	-41.46	-0.0269775
-41.46	-0.0793152	-41.36	-0.142242	-41.36	-0.117065	-41.36	-0.0578918	-41.46	-0.0565186	-41.46	-0.149231	-41.36	-0.0802002	-41.36	-0.0316772
-41.36	-0.0887146	-41.26	-0.142609	-41.26	-0.112	-41.26	-0.0582581	-41.36	-0.0498657	-41.36	-0.147278	-41.26	-0.0872192	-41.26	-0.0300903
-41.26	-0.0890801	-41.16	-0.142609	-41.16	-0.117432	-41.16	-0.0629578	-41.26	-0.0545654	-41.26	-0.158996	-41.16	-0.0758667	-41.16	-0.03479
-41.16	-0.0840149	-41.06	-0.140289	-41.06	-0.119812	-41.06	-0.0629573	-41.16	-0.0545654	-41.16	-0.144531	-41.06	-0.0782467	-41.06	-0.0347896
-41.06	-0.0937805	-40.96	-0.157074	-40.96	-0.136597	-40.96	-0.0676575	-41.06	-0.0643311	-41.06	-0.150391	-40.96	-0.0919189	-40.96	-0.0445557
-40.96	-0.0937805	-40.86	-0.14731	-40.86	-0.122131	-40.86	-0.0699782	-40.96	-0.0623779	-40.96	-0.156676	-40.86	-0.0774536	-40.86	-0.0300918
-40.86	-0.0840149	-40.76	-0.147308	-40.76	-0.119812	-40.76	-0.0676575	-40.86	-0.0623779	-40.86	-0.149231	-40.76	-0.0805664	-40.76	-0.027771
-40.76	-0.0773636	-40.66	-0.148468	-40.66	-0.126831	-40.66	-0.0875549	-40.76	-0.0623779	-40.76	-0.139467	-40.66	-0.0899658	-40.66	-0.03479
-40.66	-0.0965271	-40.56	-0.154755	-40.56	-0.126832	-40.56	-0.0840764	-40.66	-0.0654907	-40.66	-0.152344	-40.56	-0.0938725	-40.56	-0.0363774
-40.56	-0.0906677	-40.46	-0.152374	-40.46	-0.131897	-40.46	-0.0914612	-40.56	-0.0717773	-40.56	-0.144165	-40.46	-0.0856323	-40.46	-0.0371094
-40.46	-0.0957336	-40.36	-0.145356	-40.36	-0.117859	-40.36	-0.0746776	-40.46	-0.069397	-40.46	-0.14923	-40.36	-0.083313	-40.36	-0.0347911
-40.36	-0.0890808	-40.26	-0.145355	-40.26	-0.133057	-40.26	-0.0828552	-40.36	-0.0623779	-40.36	-0.142578	-40.26	-0.083313	-40.26	-0.03479
-40.26	-0.0988454	-40.16	-0.13559	-40.16	-0.125671	-40.16	-0.07547	-40.26	-0.0623779	-40.26	-0.152343	-40.16	-0.0864258	-40.16	-0.03479
-40.16	-0.0996399	-40.06	-0.147307	-40.06	-0.141295	-40.06	-0.081328	-40.16	-0.0654907	-40.16	-0.145325	-40.06	-0.0946642	-40.06	-0.0367419
-40.06	-0.108246	-39.96	-0.132843	-39.96	-0.136597	-39.96	-0.0750427	-40.06	-0.0690308	-40.06	-0.146912	-39.96	-0.0922852	-39.96	-0.0367432
-39.96	-0.0890808	-39.86	-0.130525	-39.86	-0.139709	-39.86	-0.0657054	-39.96	-0.0643311	-39.96	-0.14453	-39.86	-0.0883789	-39.86	-0.0367442
-39.86	-0.0769958	-39.76	-0.140656	-39.76	-0.134644	-39.76	-0.0774231	-39.86	-0.0576782	-39.86	-0.140625	-39.76	-0.0880127	-39.76	-0.0269775
-39.76	-0.0742503	-39.66	-0.142242	-39.66	-0.149109	-39.66	-0.0813293	-39.76	-0.0526123	-39.76	-0.13556	-39.66	-0.101685	-39.66	-0.0367432
-39.66	-0.0809021	-39.56	-0.132844	-39.56	-0.141664	-39.56	-0.0719314	-39.66	-0.0639648	-39.66	-0.137146	-39.56	-0.0969863	-39.56	-0.0367446
-39.56	-0.0597839	-39.46	-0.130524	-39.46	-0.149109	-39.46	-0.0777893	-39.56	-0.0518188	-39.56	-0.1297	-39.46	-0.100098	-39.46	-0.03479
-39.46	-0.0742493	-39.36	-0.144195	-39.36	-0.153015	-39.36	-0.0840749	-39.46	-0.0576782	-39.46	-0.132814	-39.36	-0.101685	-39.36	-0.0414419
-39.36	-0.078949	-39.26	-0.134796	-39.26	-0.146729	-39.26	-0.0750427	-39.36	-0.0620117	-39.36	-0.134399	-39.26	-0.0969849	-39.26	-0.0269775
-39.26	-0.0859677	-39.16	-0.12619	-39.16	-0.144409	-39.16	-0.0727234	-39.26	-0.0596313	-39.26	-0.129699	-39.16	-0.0953979	-39.16	-0.0253906
-39.16	-0.0812683	-39.06	-0.138336	-39.06	-0.154174	-39.06	-0.072723	-39.16	-0.0510254	-39.16	-0.128113	-39.06	-0.0930782	-39.06	-0.0230709
-39.06	-0.0754089	-38.96	-0.145355	-38.96	-0.145996	-38.96	-0.0727234	-39.06	-0.0584717	-39.06	-0.130493	-38.96	-0.0946655	-38.96	-0.0246582
-38.96	-0.0672302	-38.86	-0.138702	-38.86	-0.156494	-38.86	-0.0727233	-38.96	-0.050293	-38.96	-0.124634	-38.86	-0.090332	-38.86	-0.0253906
-38.86	-0.0625305	-38.76	-0.13327	-38.76	-0.141296	-38.76	-0.0696106	-38.86	-0.0576782	-38.86	-0.116394	-38.76	-0.083313	-38.76	-0.0148926
-38.76	-0.0625298	-38.66	-0.125824	-38.66	-0.141296	-38.66	-0.0582581	-38.76	-0.0377808	-38.76	-0.105895	-38.66	-0.0880127	-38.66	-0.0203247
-38.66	-0.0574646	-38.56	-0.125823	-38.56	-0.153381	-38.56	-0.0727226	-38.66	-0.0377808	-38.66	-0.108215	-38.56	-0.093444	-38.56	-0.0203239
-38.56	-0.0628967	-38.46	-0.13443	-38.46	-0.146362	-38.46	-0.0813293	-38.56	-0.0432129	-38.56	-0.106628	-38.46	-0.0997314	-38.46	-0.0168457
-38.46	-0.0738831	-38.36	-0.118379	-38.36	-0.141663	-38.36	-0.0602126	-38.46	-0.0494995	-38.46	-0.117613	-38.36	-0.0852661	-38.36	-4.70114e-3
-38.36	-0.0617371	-38.26	-0.122711	-38.26	-0.145996	-38.26	-0.0676575	-38.36	-0.0350342	-38.36	-0.105469	-38.26	-0.0966187	-38.26	-7.44629e-3
-38.26	-0.0660713	-38.16	-0.118011	-38.16	-0.151428	-38.16	-0.0746765	-38.26	-0.0350342	-38.26	-0.109803	-38.16	-0.102051	-38.16	-0.0101929
-38.16	-0.0715027	-38.06	-0.118012	-38.06	-0.146363	-38.06	-0.0649116	-38.16	-0.0397339	-38.16	-0.115234	-38.06	-0.106751	-38.06	-7.447e-3
-38.06	-0.0617371	-37.96	-0.121124	-37.96	-0.146362	-37.96	-0.0777893	-38.06	-0.0322876	-38.06	-0.115234	-37.96	-0.119629	-37.96	-0.0172119
-37.96	-0.0644836	-37.86	-0.108247	-37.86	-0.141663	-37.86	-0.0649121	-37.96	-0.0350342	-37.96	-0.112914	-37.86	-0.10675	-37.86	-2.74777e-3
-37.86	-0.0496521	-37.76	-0.101227	-37.76	-0.149109	-37.76	-0.0578918	-37.86	-0.0303345	-37.86	-0.115234	-37.76	-0.109497	-37.76	4.27246e-3
-37.76	-0.0578323	-37.66	-0.106293	-37.66	-0.160828	-37.66	-0.0680237	-37.76	-0.0213623	-37.76	-0.112917	-37.66	-0.116516	-37.66	-0.0101929
-37.66	-0.0672302	-37.56	-0.116058	-37.56	-0.160034	-37.56	-0.0598447	-37.66	-0.0358276	-37.66	-0.119934	-37.56	-0.121582	-37.56	-0.0125119
-37.56	-0.0762024	-37.46	-0.121124	-37.46	-0.156494	-37.46	-0.0649109	-37.56	-0.038147	-37.56	-0.110168	-37.46	-0.114563	-37.46	-0.0152588
-37.46	-0.0726624	-37.36	-0.115692	-37.36	-0.155762	-37.36	-0.0629578	-37.46	-0.0311279	-37.46	-0.0968627	-37.36	-0.125916	-37.36	-0.0121461
-37.36	-0.0816956	-37.26	-0.116425	-37.26	-0.146729	-37.26	-0.0484924	-37.36	-0.0280151	-37.36	-0.0961304	-37.26	-0.11377	-37.26	3.90625e-3
-37.26	-0.0695503	-37.16	-0.116058	-37.16	-0.156128	-37.16	-0.051239	-37.26	-0.0233154	-37.26	-0.0937507	-37.16	-0.109863	-37.16	-0.0101929
-37.16	-0.0773621	-37.06	-0.12741	-37.06	-0.167479	-37.06	-0.059844	-37.16	-0.0283813	-37.16	-0.0917969	-37.06	-0.125915	-37.06	-0.0219106
-37.06	-0.0836487	-36.96	-0.128143	-36.96	-0.163147	-36.96	-0.0649109	-37.06	-0.034668	-37.06	-0.0980835	-36.96	-0.133301	-36.96	-0.0339966
-36.96	-0.0812683	-36.86	-0.121125	-36.86	-0.164307	-36.86	-0.0633243	-36.96	-0.0322876	-36.96	-0.100403	-36.86	-0.124695	-36.86	-0.0320438
-36.86	-0.0840149	-36.76	-0.125458	-36.76	-0.17334	-36.76	-0.0625916	-36.86	-0.0334473	-36.86	-0.0957031	-36.76	-0.119263	-36.76	-0.0246582
-36.76	-0.0840142	-36.66	-0.121124	-36.66	-0.165894	-36.66	-0.0680237	-36.76	-0.0327148	-36.76	-0.098449	-36.66	-0.109497	-36.66	-0.0300903
-36.66	-0.0742493	-36.56	-0.121123	-36.56	-0.170959	-36.56	-0.0680229	-36.66	-0.0264282	-36.66	-0.0984497	-36.56	-0.121581	-36.56	-0.0398552
-36.56	-0.0840149	-36.46	-0.118805	-36.46	-0.157288	-36.46	-0.0657043	-36.56	-0.0408936	-36.56	-0.0984497	-36.46	-0.104797	-36.46	-0.0406494
-36.46	-0.0773621	-36.36	-0.132476	-36.36	-0.163574	-36.36	-0.0696096	-36.46	-0.0358276	-36.46	-0.0898448	-36.36	-0.114563	-36.36	-0.0492544
-36.36	-0.0887146	-36.26	-0.121124	-36.26	-0.165894	-36.26	-0.059845	-36.36	-0.0526123	-36.36	-0.101196	-36.26	-0.109497	-36.26	-0.0394897
-36.26	-0.07425	-36.16	-0.13089	-36.16	-0.165894	-36.16	-0.063324	-36.26	-0.0526123	-36.26	-0.0914314	-36.16	-0.124695	-36.16	-0.0515747
-36.16	-0.0840149	-36.06	-0.125459	-36.06	-0.162782	-36.06	-0.0528275	-36.16	-0.0526123	-36.16	-0.103516	-36.06	-0.123964	-36.06	-0.0347916
-36.06	-0.0722961	-35.96	-0.134796	-35.96	-0.158447	-35.96	-0.0652771	-36.06	-0.0526123	-36.06	-0.0933838	-35.96	-0.123535	-35.96	-0.0465088
-35.96	-0.0840149	-35.86	-0.113314	-35.86	-0.146362	-35.86	-0.0484942	-35.96	-0.0545654	-35.96	-0.0890485	-35.86	-0.116516	-35.86	-0.0320452
-35.86	-0.0695496	-35.76	-0.120758	-35.76	-0.159241	-35.76	-0.0559387	-35.86	-0.0432129	-35.86	-0.086731	-35.76	-0.119629	-35.76	-0.0394897
-35.76	-0.0754085	-35.66	-0.124664	-35.66	-0.155762	-35.66	-0.0500793	-35.76	-0.0553589	-35.76	-0.0964961	-35.66	-0.121216	-35.66	-0.043396
-35.66	-0.0719299	-35.56	-0.113312	-35.56	-0.156494	-35.56	-0.0437927	-35.66	-0.0526123	-35.66	-0.0883179	-35.56	-0.111816	-35.56	-0.0371093
-35.56	-0.0793152	-35.46	-0.106293	-35.46	-0.155762	-35.46	-0.0430603	-35.56	-0.0623779	-35.56	-0.0988159	-35.46	-0.106384	-35.46	-0.0219116
-35.46	-0.0691833	-35.36	-0.111359	-35.36	-0.156128	-35.36	-0.0437927	-35.46	-0.0494995	-35.46	-0.0980836	-35.36	-0.116882	-35.36	-0.0300903
-35.36	-0.0742493	-35.26	-0.0992737	-35.26	-0.149475	-35.26	-0.0364075	-35.36	-0.0447998	-35.36	-0.108582	-35.26	-0.114563	-35.26	-0.0250244
-35.26	-0.0675974	-35.16	-0.10318	-35.16	-0.155762	-35.16	-0.0547791	-35.26	-0.0526123	-35.26	-0.0964976	-35.16	-0.114197	-35.16	-0.0199585
-35.16	-0.0691833	-35.06	-0.0968947	-35.06	-0.14673	-35.06	-0.0426345	-35.16	-0.0709839	-35.16	-0.0980835	-35.06	-0.111818	-35.06	-0.0152602
-35.06	-0.0644836	-34.96	-0.094574	-34.96	-0.144409	-34.96	-0.0367737	-35.06	-0.0529785	-35.06	-0.0988159	-34.96	-0.10791	-34.96	-0.0183716
-34.96	-0.0675964	-34.86	-0.0961599	-34.86	-0.145996	-34.86	-0.0528249	-34.96	-0.0604248	-34.96	-0.106263	-34.86	-0.119263	-34.86	-0.0344228
-34.86	-0.0691833	-34.76	-0.0984802	-34.76	-0.141663	-34.76	-0.0551453	-34.86	-0.0717773	-34.86	-0.112915	-34.76	-0.119263	-34.76	-0.0269775
-34.76	-0.0691841	-34.66	-0.103546	-34.66	-0.151428	-34.66	-0.063324	-34.76	-0.0674438	-34.76	-0.112916	-34.66	-0.121582	-34.66	-0.0351563
-34.66	-0.0812683	-34.56	-0.0851763	-34.56	-0.129946	-34.56	-0.0610064	-34.66	-0.0819092	-34.66	-0.128113	-34.56	-0.112978	-34.56	-0.0230731
-34.56	-0.0675964	-34.46	-0.0961609	-34.46	-0.124512	-34.46	-0.059845	-34.56	-0.0674438	-34.56	-0.111328	-34.46	-0.114197	-34.46	-0.0316772
-34.46	-0.0691833	-34.36	-0.0840163	-34.36	-0.112366	-34.36	-0.0437942	-34.46	-0.0721436	-34.46	-0.117613	-34.36	-0.111816	-34.36	-0.0172133
-34.36	-0.0644836	-34.26	-0.0867615	-34.26	-0.102234	-34.26	-0.0528259	-34.36	-0.0623779	-34.36	-0.105469	-34.26	-0.106384	-34.26	-0.0140991
-34.26	-0.0742486	-34.16	-0.0816956	-34.16	-0.100647	-34.16	-0.0551453	-34.26	-0.0639648	-34.26	-0.105102	-34.16	-0.111816	-34.16	-0.0125122
-34.16	-0.0644836	-34.06	-0.0937797	-34.06	-0.115112	-34.06	-0.0504448	-34.16	-0.069397	-34.16	-0.105103	-34.06	-0.111816	-34.06	-0.0172111
-34.06	-0.0695496	-33.96	-0.0766296	-33.96	-0.102234	-33.96	-0.0450134	-34.06	-0.0740967	-34.06	-0.110535	-33.96	-0.101685	-33.96	-7.44629e-3
-33.96	-0.0641174	-33.86	-0.0773635	-33.86	-0.0975342	-33.86	-0.0359817	-33.96	-0.0643311	-33.96	-0.105101	-33.86	-0.0922852	-33.86	-2.74801e-3
-33.86	-0.0550842	-33.76	-0.0797424	-33.76	-0.100647	-33.76	-0.0434265	-33.86	-0.0498657	-33.86	-0.0957031	-33.76	-0.0899658	-33.76	-0.0101929
-33.76	-0.06253	-33.66	-0.0836487	-33.66	-0.0924683	-33.66	-0.0352478	-33.76	-0.0475464	-33.76	-0.103149	-33.66	-0.0969849	-33.66	-4.3335e-3
-33.66	-0.0496521	-33.56	-0.0691841	-33.56	-0.0877693	-33.56	-0.0375679	-33.66	-0.0545654	-33.66	-0.107056	-33.56	-0.08722	-33.56	-2.7473e-3
-33.56	-0.0496521	-33.46	-0.0722961	-33.46	-0.0924683	-33.46	-0.0504456	-33.56	-0.0592651	-33.56	-0.09375	-33.46	-0.0969849	-33.46	-0.0101929
-33.46	-0.0664368	-33.36	-0.082061	-33.36	-0.0979004	-33.36	-0.0551445	-33.46	-0.0643311	-33.46	-0.108216	-33.36	-0.0950317	-33.36	-0.0125114
-33.36	-0.0648499	-33.26	-0.0699768	-33.26	-0.0838623	-33.26	-0.0551453	-33.36	-0.0740967	-33.36	-0.117981	-33.26	-0.0950317	-33.26	-8.60596e-3
-33.26	-0.067231	-33.16	-0.0754089	-33.16	-0.0936279	-33.16	-0.0602112	-33.26	-0.0740967	-33.26	-0.108216	-33.16	-0.100098	-33.16	-0.0230713
-33.16	-0.0695496	-33.06	-0.0699784	-33.06	-0.0807511	-33.06	-0.0403153	-33.16	-0.0725098	-33.16	-0.116394	-33.06	-0.0833145	-33.06	-0.01996
-33.06	-0.0594177	-32.96	-0.0602112	-32.96	-0.0791626	-32.96	-0.0387268	-33.06	-0.057312	-33.06	-0.101196	-32.96	-0.083313	-32.96	-0.0101929
-32.96	-0.0449524	-32.86	-0.0722954	-32.86	-0.0791626	-32.86	-0.0531914	-32.96	-0.057312	-32.96	-0.101197	-32.86	-0.0883789	-32.86	-0.0253899
-32.86	-0.0500183	-32.76	-0.0621643	-32.76	-0.0690308	-32.76	-0.0500793	-32.86	-0.0627441	-32.86	-0.103516	-32.76	-0.0829468	-32.76	-0.0199585
-32.76	-0.0332329	-32.66	-0.0523987	-32.66	-0.0592651	-32.66	-0.0367737	-32.76	-0.057312	-32.76	-0.0933831	-32.66	-0.0755005	-32.66	-0.0101929
-32.66	-0.0379333	-32.56	-0.0675957	-32.56	-0.0615837	-32.56	-0.0512382	-32.66	-0.0475464	-32.66	-0.0820313	-32.56	-0.0754997	-32.56	-0.0253899
-32.56	-0.0382996	-32.46	-0.0535583	-32.46	-0.0545654	-32.46	-0.0414734	-32.56	-0.0498657	-32.56	-0.0917969	-32.46	-0.0786133	-32.46	-0.0230713
-32.46	-0.0359802	-32.36	-0.0453801	-32.36	-0.0545654	-32.36	-0.0430608	-32.46	-0.0361938	-32.46	-0.0750117	-32.36	-0.0704346	-32.36	-0.019959
-32.36	-0.0301208	-32.26	-0.0496521	-32.26	-0.0565186	-32.26	-0.0473328	-32.36	-0.0424805	-32.36	-0.0765991	-32.26	-0.0774536	-32.26	-0.0219116
-32.26	-0.0371392	-32.16	-0.0449524	-32.16	-0.0420532	-32.16	-0.0457458	-32.26	-0.0467529	-32.26	-0.0953362	-32.16	-0.067688	-32.16	-0.024231
-32.16	-0.0257874	-32.06	-0.0265826	-32.06	-0.035036	-32.06	-0.028963	-32.16	-0.0334473	-32.16	-0.0976563	-32.06	-0.0629901	-32.06	-0.012514
-32.06	-0.0187683	-31.96	-0.0309143	-31.96	-0.041687	-31.96	-0.0332947	-32.06	-0.0311279	-32.06	-0.0890503	-31.96	-0.0559692	-31.96	-0.012146
-31.96	-0.0133362	-31.86	-0.0211494	-31.86	-0.041687	-31.86	-0.0387275	-31.96	-0.0280151	-31.96	-0.0933831	-31.86	-0.0559692	-31.86	-0.0105598
